date,Skew_sharpe_3y,Trend_sharpe_3y,50% skew / 50% trend_sharpe_3y,Skew_sharpe_5y,Trend_sharpe_5y,50% skew / 50% trend_sharpe_5y,skew_trend_correlation_3y
2020-01-21,1.1082122328460458,0.114555727619248,1.0314429577748234,0.8937151941013084,0.09297472552936285,0.7731631331954668,-0.21882328295655185
2020-01-22,1.10171930824424,0.14525982725457529,1.0478245979835037,0.9225317227568232,0.09837416220460175,0.7992715901943479,-0.21794150166664594
2020-01-23,1.0868004023995177,0.15711593398955237,1.044188373544698,0.9052139990431722,0.10407849360485487,0.7906620199240866,-0.21836104563743577
2020-01-24,1.1097233816900387,0.17505412679292437,1.0760344825168549,0.912588445239445,0.10215205391819407,0.7946489147060178,-0.2173166228869244
2020-01-26,1.0338048274265583,0.18432732935401,1.022427207482606,0.9086873652408637,0.10625121509108662,0.7953905226066957,-0.22355047624516444
2020-01-27,1.045977173347766,0.20958579019395157,1.0522519583753531,0.9133123516085679,0.09517177280217179,0.7899696084194344,-0.22417562277453926
2020-01-28,1.0524555193951761,0.20743209946774277,1.0559720759997455,0.9113886930420355,0.10429510653271518,0.7959640151078841,-0.22382160192099876
2020-01-29,1.0901717256246157,0.20129097035847704,1.0835442207244872,0.9072411519500845,0.08894751164314879,0.7806690051773854,-0.2238305897613848
2020-01-30,1.0612218258017496,0.23412201671292668,1.0844121747661684,0.8695778365914453,0.10858006299869115,0.7678224568822081,-0.22587669739936367
2020-01-31,1.0719730000629442,0.22247211260975217,1.0850320271634022,0.8851931872421566,0.09069066960373151,0.7650131467724353,-0.225916995884552
2020-02-02,1.0133477855178918,0.2465070554255505,1.0549511510712966,0.8377317873202917,0.10381566085887498,0.7401473805757964,-0.22817890509216732
2020-02-03,1.0182036555075662,0.2379559622046661,1.0531283228302335,0.8686076706237414,0.07388733586076092,0.7392163493863353,-0.22853760059743256
2020-02-04,1.0453570446415628,0.25141030757652905,1.0869601562353086,0.8949185371896149,0.0685396066588536,0.756111699577874,-0.2280222676352639
2020-02-05,1.0642424820198468,0.21961293668349557,1.0795966622341666,0.8966545200650483,0.06234799569709765,0.752400065253135,-0.2278227771003587
2020-02-06,1.1020779410543582,0.1906990465283025,1.0925313329576551,0.9232343521986085,0.05792266218435394,0.770645287720319,-0.229940783161433
2020-02-07,1.1253217983765094,0.21986468475746682,1.1334730716179244,0.9268406173734433,0.05529349149290954,0.7713423597719846,-0.229110385189093
2020-02-09,1.1128445920672057,0.24183991913637645,1.1398506169909388,0.9138938409246598,0.07989851223076434,0.7821010613236726,-0.2305522334426275
2020-02-10,1.1313020971020638,0.25429665861453604,1.1656923796020155,0.9205318102189485,0.10434209411544595,0.8082246002483299,-0.23104633710106412
2020-02-11,1.1499065589894322,0.22312116739699464,1.158543306140234,0.9267862405736234,0.11083685376200382,0.8184011280648985,-0.22995915864109137
2020-02-12,1.1963275771186612,0.2264454138146978,1.2030431435396436,0.9379734293700649,0.10446691516309185,0.8220138926657401,-0.23314216636476934
2020-02-13,1.1871123255581766,0.25155274262790633,1.2135767439690397,0.9397710304441598,0.12350820791764676,0.8393387510103224,-0.23306788678605342
2020-02-14,1.144167467445199,0.2596697278913992,1.1804789725107976,0.9480113583860778,0.11372193849727036,0.8375684621884059,-0.2315075510301035
2020-02-16,1.1643261445438444,0.2581461065239294,1.196480227852572,0.9563355190903553,0.10976306350541246,0.840722684271013,-0.231336039118592
2020-02-17,1.1476111660647066,0.29010923278237405,1.2050278641412255,0.9197378849166536,0.1346641781142914,0.8296290522192588,-0.23009445085173238
2020-02-18,1.1443204935245483,0.31034620055096807,1.217951351163192,0.9093183937560533,0.14077794357653453,0.8267228462603595,-0.2310093814244546
2020-02-19,1.1784259446905416,0.3205935595031477,1.2539128322303577,0.921222363224304,0.15752589747052434,0.8496928697957473,-0.2299279046837735
2020-02-20,1.1914424129611523,0.3542509009205735,1.288370661755629,0.9306454378582906,0.14852216262411339,0.8496546836103084,-0.22821848754254329
2020-02-21,1.150655091057541,0.39963661558215724,1.2885837437791066,0.9593103648028927,0.17923815624893252,0.8988177636890889,-0.230385431115107
2020-02-23,1.1017028039042325,0.4068477992223084,1.2528072222618876,0.9414068626655021,0.18073800643893614,0.8867046143132432,-0.23079053670002905
2020-02-24,1.079066072687452,0.4501499723447229,1.264829078764776,0.9368761993932754,0.17526720653770858,0.8789235833509084,-0.23004971727793072
2020-02-25,1.0689213356438918,0.4483621297334919,1.2542165467269055,0.912299080530199,0.16334871163108097,0.8494190057401912,-0.22924002437154095
2020-02-26,0.9827062667156763,0.4590122637866906,1.1870598857176617,0.8545198413300001,0.12377229809652639,0.7745351612168179,-0.2268129421083103
2020-02-27,0.9283743724157318,0.46455144099174256,1.1451282731174368,0.8185899063661966,0.11848339232378108,0.743002692969765,-0.22747421659651296
2020-02-28,0.8529491597739149,0.44953702899923237,1.0652496023891198,0.7600581126428566,0.09425109783955653,0.6770652125814165,-0.22129666888071278
2020-03-01,0.8009241817926367,0.5176009718614127,1.0739239194766534,0.7299349686122012,0.11962495198624994,0.6756357986554921,-0.22737086770112672
2020-03-02,0.7829680819770772,0.5193904708798829,1.0589255399051902,0.7353277620516947,0.14592588103445112,0.7025172899476014,-0.22635513064072113
2020-03-03,0.8343123216611722,0.5005582364317728,1.0897203043637216,0.7615760943655664,0.14322016404522353,0.7215712960986636,-0.2262541275371253
2020-03-04,0.7490118431617583,0.5856337529326949,1.0830087260176813,0.7107418741783285,0.20752046331924365,0.7358815617955814,-0.23366159127880598
2020-03-05,0.7455670312611696,0.5573715243645916,1.0586956560271015,0.6968057551920716,0.1994199291293775,0.7177023714270017,-0.23290882455283785
2020-03-06,0.6326290744786841,0.6171540780781037,1.0140788671725758,0.6303010102638223,0.2640332679541461,0.7234420188102025,-0.2481900680917912
2020-03-08,0.4918623562241893,0.695794320404151,0.9636841984684695,0.5332319555554023,0.29906580957383455,0.682763182487234,-0.2748596088157488
2020-03-09,0.46126389479981983,0.6866217650585574,0.9286000282763089,0.5173959024054416,0.30084523470498176,0.6712417846877831,-0.2741518302031536
2020-03-10,0.5200093456577684,0.5093503395921134,0.8698224523565531,0.5782517263226687,0.20758245544544812,0.6521108120854758,-0.3068812688287112
2020-03-11,0.5000429791301298,0.5404019467148123,0.8767427675764367,0.540663053815226,0.2363689650638656,0.6452179006839928,-0.30841878631905795
2020-03-12,0.4386478121313286,0.5898408870659746,0.8632736927876975,0.49586497128265944,0.23055828934553502,0.6063211604752926,-0.31534108409965034
2020-03-13,0.4638388605644967,0.577975099240203,0.8770202953368305,0.5019059258790111,0.2253656887304701,0.6070515091648105,-0.3152671902387433
2020-03-15,0.43853919338075803,0.6060803637075229,0.8771455286557863,0.47035381638765944,0.24023701500402467,0.5940985419601578,-0.3170833684781292
2020-03-16,0.41932648780788817,0.6182447924643378,0.8698374718167902,0.4501239849291443,0.27139044877843915,0.6038806367543768,-0.3183363499909705
2020-03-17,0.4247971769446806,0.6101745402980332,0.8685393714860782,0.4577606536521714,0.27266115824956333,0.6113625598282126,-0.31833950381752857
2020-03-18,0.4599487783886517,0.6407862751605012,0.9219039228058536,0.48341956865805746,0.2735737759120347,0.6321800624760036,-0.3137251221688682
2020-03-19,0.5296301632823796,0.6335565685891182,0.9786840277471353,0.5325802428798008,0.3107166408303212,0.705878457512331,-0.3131866754952024
2020-03-20,0.4870826527192266,0.6349376087634881,0.939766502644732,0.5247527330929813,0.3217964678514896,0.7090660042634402,-0.31213523389729386
2020-03-22,0.3239290448645845,0.783931771533942,0.9379152917139524,0.43125014528110556,0.4120750675334134,0.7223436333082892,-0.3565780179805195
2020-03-23,0.33031767208372625,0.731554895374337,0.903142302808229,0.47162337577457614,0.42122838840889354,0.7698568622335771,-0.35689500418390274
2020-03-24,0.3854238197976105,0.6898934340996541,0.9224748210977067,0.5054529411719544,0.4070624210578782,0.7877585282025945,-0.3590280014807572
2020-03-25,0.41681263844048333,0.6526048986828037,0.9258301317789543,0.5595165352069166,0.38382482660494,0.8178429436284269,-0.36434143771957606
2020-03-26,0.3867102198224285,0.6528666469621723,0.8966360079326169,0.523637866744386,0.3619355452638879,0.7688344713252533,-0.36348200180957246
2020-03-27,0.42904057785322575,0.5871989056448432,0.885700666076921,0.5425713853077749,0.34405073285698345,0.7707895886365779,-0.3649384408367726
2020-03-29,0.3815077427466622,0.6174322724499951,0.8651255565239584,0.5484350127202572,0.36957404644585645,0.8006493451945234,-0.36532537958048034
2020-03-30,0.396786568230428,0.60693192427468,0.8714330785857399,0.551014774287469,0.3965498625199475,0.8271519559758687,-0.365749487492939
2020-03-31,0.3891276095741899,0.6101183692203122,0.8666192038451952,0.5599102454577437,0.3910922708490833,0.830288935749269,-0.3654797043025461
2020-04-01,0.30154789219068934,0.620192389270553,0.7949112027489845,0.5111939646950611,0.40928225305961835,0.8047389673412936,-0.3710761255362044
2020-04-02,0.31106787654850193,0.632386898728573,0.8137064362989171,0.5147180790584039,0.4084005633561246,0.8069854475774224,-0.3706470864565567
2020-04-03,0.32715199305478904,0.6407373347895859,0.8355696051521431,0.5252307711269222,0.42779945296095945,0.8332536890532612,-0.3699024997635857
2020-04-05,0.3308949095059,0.6285251388703552,0.8292677616152981,0.5507666765877921,0.42942329424502684,0.8577717376147387,-0.3700619249641441
2020-04-06,0.34806564371047843,0.593256499197885,0.817632813888392,0.552829735953779,0.4061609963904027,0.8401803725602514,-0.37133381508053237
2020-04-07,0.3744079699301411,0.5624622819759095,0.8190764131350634,0.5683547642019157,0.3793254343874048,0.8313542228656383,-0.37352477821154756
2020-04-08,0.3673679732515779,0.5571101585939576,0.8079666909065846,0.5626670941883007,0.3925228228272821,0.8378479049302369,-0.3735086352742349
2020-04-09,0.37154817071729646,0.5502534649443178,0.8063823463446218,0.5566524581603276,0.3901459293787166,0.8304659975373997,-0.3735668013401314
2020-04-12,0.35513024134410603,0.5354553748999776,0.7782923469411597,0.5276206279479648,0.3672982043437187,0.7863153184520386,-0.37319323727261056
2020-04-13,0.35696945032120647,0.5099167483974657,0.7591936282614152,0.520117663642136,0.35319396685946963,0.7673409469301251,-0.37315765596826794
2020-04-14,0.35454353166810987,0.521212488828727,0.7658466861936579,0.5324321171058555,0.35906067459210667,0.783125576277077,-0.37261345045505395
2020-04-15,0.35220056638172664,0.5645771261516422,0.800242964104858,0.5169821044511996,0.37889187744435376,0.7873081335391393,-0.3738100905395181
2020-04-16,0.3322035236852257,0.6100950399145548,0.81967789688152,0.502776750012999,0.39921641159993604,0.793194445505418,-0.3750509202276183
2020-04-17,0.36282009638000057,0.6089244972489929,0.8475747840193031,0.5303009977297649,0.3968241709696545,0.8153006885894327,-0.37490955662486564
2020-04-19,0.34901412123391184,0.5972135460809042,0.8245317646143877,0.5145380227050489,0.3487952494403024,0.7616435752807927,-0.37467495667700684
2020-04-20,0.3506146025273107,0.5895842681311478,0.8195729124797205,0.49059180969674954,0.3578438672318776,0.748563394225136,-0.3744319076455181
2020-04-21,0.31966583454077246,0.6338727451173672,0.8280700337537348,0.4649298655862656,0.3776591042319346,0.7442260171263034,-0.3766159699193709
2020-04-22,0.2920708458764462,0.6418889634521134,0.809125176403531,0.46083270246374475,0.38156294281221503,0.7441075115267335,-0.37760013808171294
2020-04-23,0.3139797763855106,0.6231281731833559,0.8149949655066536,0.4806945090514213,0.3509565925753616,0.7346582363799945,-0.37811454817883877
2020-04-24,0.3045607216403484,0.628867623071799,0.8106802023476589,0.4731296143435349,0.361727021665639,0.7374342865543484,-0.37809126859565534
2020-04-26,0.29596385637350664,0.6501695863595485,0.8196448019258317,0.4792029372857388,0.3395809888696052,0.7236569155262044,-0.37744392453488135
2020-04-27,0.28699719306241783,0.6355987565616997,0.7994109919995985,0.4877938060318597,0.3446702223775854,0.7359277204562611,-0.3780338654392911
2020-04-28,0.3112129696215827,0.6260610376520137,0.8149683066353829,0.491439274154233,0.34177809411520005,0.7366407022295857,-0.37820790382656033
2020-04-29,0.3080759563565564,0.6256784654547968,0.8116323963518354,0.4955337767826378,0.33850239191577514,0.7373615244618114,-0.37818290921159997
2020-04-30,0.30814487802326457,0.6127163675671071,0.8011578693304761,0.4958762544522985,0.37130027618474587,0.7668925048523217,-0.3784700249539073
2020-05-01,0.3042687536445163,0.6154088187248902,0.7996660119233399,0.4606868904979763,0.38197956280276946,0.7445587436477129,-0.37846818992048986
2020-05-03,0.278941091352812,0.6386765023743741,0.7951254047204677,0.449310715128688,0.4086843420423503,0.7584143384970033,-0.3791501803625314
2020-05-04,0.27205861618108,0.6228744894910092,0.7758421131667746,0.45051291667359755,0.39519604244618606,0.7477728361541538,-0.37978881162270894
2020-05-05,0.29740248455300766,0.5920419709537852,0.7755492475730118,0.46384955959704627,0.37500314724436756,0.7423881268310516,-0.38107881806265503
2020-05-06,0.28734457710389255,0.5953423164274848,0.7687222715499266,0.4673393897447321,0.3961443178321664,0.7645461048667924,-0.3811662888015687
2020-05-07,0.2818411923731484,0.5981057243271627,0.7656478591678963,0.47909326211104686,0.4310185666416576,0.8082432004615391,-0.38104440193683337
2020-05-08,0.2610650668038982,0.6151997584965165,0.7602360266109257,0.4694238891915243,0.47449755291017853,0.838790638687733,-0.3815379279652219
2020-05-10,0.2839238758213515,0.5976558186766378,0.7683162730008049,0.4967075819667932,0.46151109428817,0.8524536142709094,-0.3825600248399681
2020-05-11,0.27290556295942014,0.6163062888048941,0.7730716811854788,0.4906889515547303,0.47479938531354793,0.8587282098508949,-0.38237982031151496
2020-05-12,0.2642883505022381,0.6486546050895867,0.7917716174624557,0.48944271327712163,0.4923403353403539,0.8730698645875303,-0.38218531949104445
2020-05-13,0.24513760299538567,0.6608116388882712,0.7837332581761259,0.4710905964009557,0.5046567478291136,0.8676480891954299,-0.3826264840285696
2020-05-14,0.22008935210638225,0.675343913345033,0.7723129539102134,0.466360194528693,0.5319963602524684,0.8883171434621676,-0.38337828826672044
2020-05-15,0.2231315007672579,0.6882990681560548,0.7860304103066074,0.4720341599626682,0.5175467457112483,0.8804849589274302,-0.38339777603009445
2020-05-17,0.210744452453856,0.6770442535494204,0.7651346101143423,0.49402210392885215,0.49683142238011646,0.8808758344846609,-0.38396539313239686
2020-05-18,0.21314006418528839,0.6636810524454217,0.7563332190940447,0.5271705652207096,0.4807803173312849,0.895968191677756,-0.383913830157996
2020-05-19,0.2465962978698756,0.6101583269647439,0.7453235715148623,0.5476340991350881,0.45768226543751833,0.8949450094624629,-0.38595806078559597
2020-05-20,0.2549989909023728,0.6240658463970572,0.7653484740867839,0.5425479879019511,0.4631042322044731,0.8951638267901663,-0.38655468325616127
2020-05-21,0.22623998197042003,0.6158400668238184,0.7318521478667324,0.5441233428520873,0.4448143005825814,0.8804495736119903,-0.3880272288552503
2020-05-22,0.21573471571871913,0.6202035984126526,0.7255138797252345,0.532042210694094,0.43465587746823386,0.8613362833350334,-0.3882419371607371
2020-05-24,0.22975195667384143,0.6159779738192908,0.7355665864189603,0.531736450472272,0.4212770286561245,0.849574474446641,-0.38838654773702974
2020-05-25,0.23020262440225173,0.6078048386716842,0.729179420752462,0.5218239482191646,0.4296058880374277,0.8478327060782674,-0.38841244143057196
2020-05-26,0.23915151462613807,0.5899990967570313,0.7230905812621184,0.5272665782680375,0.4207264742292997,0.8449599258428782,-0.38859947632482505
